time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
154.3333,37.70,925.9,49.9,0.8820,17.506,15.440
154.5000,35.43,919.6,49.2,0.8802,17.434,15.346
154.6667,32.06,920.0,49.9,0.8891,17.394,15.465
154.8333,28.08,919.9,50.3,0.8956,17.377,15.563
155.0000,25.37,925.3,50.1,0.9052,17.401,15.751
155.1667,22.05,924.8,49.4,0.9061,17.312,15.686
155.3333,18.24,922.9,49.8,0.9157,17.349,15.886
155.5000,15.23,924.5,50.0,0.9194,17.543,16.129
155.6667,11.76,929.5,50.6,0.9261,17.558,16.259
155.8333,8.14,926.4,50.5,0.9357,17.338,16.223
156.0000,4.99,930.9,50.5,0.9411,17.543,16.509
156.1667,8.69,931.9,50.8,0.9291,17.653,16.402
156.3333,11.54,929.1,49.9,0.9277,17.562,16.292
156.5000,15.51,932.1,49.2,0.9200,17.510,16.109
156.6667,18.05,927.3,49.8,0.9171,17.410,15.967
156.8333,21.78,928.2,49.1,0.9045,17.520,15.848
157.0000,25.39,925.4,50.4,0.9051,17.209,15.575
157.1667,27.89,934.1,49.2,0.8997,17.486,15.733
157.3333,31.61,934.5,49.7,0.8909,17.604,15.684
157.5000,34.95,929.0,50.4,0.8859,17.407,15.422
157.6667,38.35,924.7,49.8,0.8817,17.353,15.299
157.8333,41.79,933.9,49.4,0.8705,17.508,15.241
158.0000,44.58,933.8,50.2,0.8709,17.421,15.173
158.1667,47.93,933.5,49.6,0.8613,17.577,15.139
158.3333,51.32,935.6,50.0,0.8549,17.669,15.104
158.5000,54.93,937.9,50.7,0.8514,17.684,15.056
158.6667,58.36,941.3,50.4,0.8441,17.537,14.803
158.8333,62.21,934.1,49.7,0.8353,17.559,14.666
159.0000,64.87,937.6,49.5,0.8253,17.592,14.519
159.1667,61.67,934.0,49.2,0.8372,17.539,14.684
159.3333,58.72,937.2,49.6,0.8429,17.457,14.715
159.5000,55.74,935.8,49.7,0.8441,17.660,14.906
159.6667,52.11,943.7,49.5,0.8502,17.640,14.997
159.8333,48.65,939.9,49.8,0.8569,17.777,15.233
160.0000,44.89,935.5,50.2,0.8634,17.577,15.177
160.1667,41.54,943.6,50.1,0.8724,17.775,15.507
160.3333,38.07,937.8,49.6,0.8744,17.771,15.539
160.5000,34.93,937.4,49.1,0.8858,17.446,15.454
160.6667,31.88,936.3,50.0,0.8905,17.539,15.618
160.8333,28.29,941.1,50.0,0.8944,17.587,15.730
161.0000,24.89,938.7,49.6,0.9003,17.507,15.761
161.1667,21.17,941.7,49.4,0.9104,17.764,16.172
161.3333,18.35,939.6,49.8,0.9120,17.648,16.095
161.5000,14.97,938.1,49.5,0.9242,17.497,16.171
161.6667,12.42,936.3,49.9,0.9245,17.628,16.296
161.8333,8.53,943.3,50.1,0.9329,17.626,16.444
162.0000,4.74,939.0,50.2,0.9412,17.524,16.493
162.1667,7.90,933.9,49.0,0.9305,17.647,16.420
162.3333,11.90,939.6,50.3,0.9241,17.571,16.238
162.5000,14.73,943.3,49.5,0.9203,17.517,16.120
162.6667,17.85,939.5,50.4,0.9171,17.570,16.114
162.8333,21.81,936.7,49.5,0.9119,17.565,16.018
163.0000,25.21,946.1,50.3,0.9012,18.017,16.237
163.1667,28.41,944.6,49.8,0.8961,17.769,15.923
163.3333,31.61,941.9,49.9,0.8938,17.639,15.766
163.5000,35.19,940.9,49.9,0.8803,17.672,15.558
163.6667,38.21,939.4,50.0,0.8763,17.517,15.350
163.8333,41.83,939.1,49.3,0.8692,17.529,15.236
164.0000,45.36,935.9,50.0,0.8598,17.694,15.213
164.1667,48.60,942.0,49.4,0.8588,17.625,15.137
164.3333,51.79,940.7,49.6,0.8565,17.522,15.009
164.5000,55.32,940.7,49.6,0.8478,17.643,14.958
164.6667,58.74,935.6,49.6,0.8399,17.742,14.902
164.8333,61.34,941.2,49.8,0.8350,17.644,14.733
165.0000,65.16,933.1,50.0,0.8265,17.522,14.483
165.1667,61.21,942.4,50.1,0.8338,17.569,14.649
165.3333,58.15,942.9,49.1,0.8378,17.626,14.767
165.5000,54.90,937.0,49.9,0.8455,17.421,14.730
165.6667,51.46,937.6,51.0,0.8532,17.542,14.967
165.8333,48.14,928.1,50.1,0.8616,17.262,14.874
166.0000,45.65,938.2,50.8,0.8626,17.644,15.220
166.1667,41.65,935.8,49.9,0.8645,17.651,15.259
166.3333,38.50,933.9,50.5,0.8782,17.371,15.256
166.5000,34.83,937.9,49.7,0.8822,17.424,15.371
166.6667,31.35,928.7,49.6,0.8861,17.439,15.452
166.8333,28.75,935.9,49.6,0.8916,17.629,15.719
167.0000,25.00,935.8,48.9,0.9014,17.464,15.743
167.1667,21.55,933.3,49.5,0.9058,17.287,15.658
167.3333,17.97,936.3,49.9,0.9113,17.552,15.995
167.5000,14.97,932.6,50.6,0.9243,17.380,16.063
167.6667,11.92,931.0,50.1,0.9250,17.461,16.151
167.8333,8.56,932.1,50.7,0.9281,17.469,16.214
168.0000,5.27,927.7,50.0,0.9334,17.412,16.252
