time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
154.3333,9.75,0.0,77.0,0.0000,0.000,0.000
154.5000,9.87,0.0,79.3,0.0000,0.000,0.000
154.6667,10.20,0.0,76.1,0.0000,0.000,0.000
154.8333,9.75,0.0,78.0,0.0000,0.000,0.000
155.0000,9.06,0.0,77.6,0.0000,0.000,0.000
155.1667,8.88,0.0,79.0,0.0000,0.000,0.000
155.3333,9.09,0.0,77.4,0.0000,0.000,0.000
155.5000,8.34,0.0,79.0,0.0000,0.000,0.000
155.6667,7.98,0.0,79.5,0.0000,0.000,0.000
155.8333,8.00,0.0,80.4,0.0000,0.000,0.000
156.0000,7.59,0.0,80.9,0.0000,0.000,0.000
156.1667,7.55,0.0,81.5,0.0000,0.000,0.000
156.3333,7.09,0.0,82.9,0.0000,0.000,0.000
156.5000,6.87,0.0,82.6,0.0000,0.000,0.000
156.6667,6.66,0.0,81.9,0.0000,0.000,0.000
156.8333,6.72,0.0,82.5,0.0000,0.000,0.000
157.0000,6.30,0.0,81.6,0.0000,0.000,0.000
157.1667,6.12,0.0,81.9,0.0000,0.000,0.000
157.3333,4.83,0.0,85.4,0.0000,0.000,0.000
157.5000,4.77,0.0,84.8,0.0000,0.000,0.000
157.6667,5.35,0.0,84.8,0.0000,0.000,0.000
157.8333,4.78,0.0,84.8,0.0000,0.000,0.000
158.0000,4.30,0.0,87.1,0.0000,0.000,0.000
158.1667,4.91,0.0,83.2,0.0000,0.000,0.000
158.3333,3.78,0.0,86.1,0.0000,0.000,0.000
158.5000,4.23,0.0,84.9,0.0000,0.000,0.000
158.6667,3.90,0.0,88.3,0.0000,0.000,0.000
158.8333,4.37,0.0,86.2,0.0000,0.000,0.000
159.0000,3.94,0.0,86.9,0.0000,0.000,0.000
159.1667,3.29,0.0,88.2,0.0000,0.000,0.000
159.3333,3.49,0.0,87.7,0.0000,0.000,0.000
159.5000,3.32,0.0,86.1,0.0000,0.000,0.000
159.6667,3.01,0.0,87.3,0.0000,0.000,0.000
159.8333,2.75,0.0,87.5,0.0000,0.000,0.000
160.0000,2.42,0.0,89.8,0.0000,0.000,0.000
160.1667,2.37,0.0,90.1,0.0000,0.000,0.000
160.3333,2.55,0.0,88.1,0.0000,0.000,0.000
160.5000,3.04,0.0,88.9,0.0000,0.000,0.000
160.6667,2.11,0.0,88.9,0.0000,0.000,0.000
160.8333,2.27,0.0,88.8,0.0000,0.000,0.000
161.0000,2.32,0.0,89.4,0.0000,0.000,0.000
161.1667,2.51,0.0,87.5,0.0000,0.000,0.000
161.3333,2.32,0.0,88.9,0.0000,0.000,0.000
161.5000,1.98,0.0,90.1,0.0000,0.000,0.000
161.6667,2.29,0.0,88.3,0.0000,0.000,0.000
161.8333,1.88,0.0,90.2,0.0000,0.000,0.000
162.0000,1.59,0.0,89.9,0.0000,0.000,0.000
162.1667,1.97,0.0,89.5,0.0000,0.000,0.000
162.3333,2.12,0.0,90.2,0.0000,0.000,0.000
162.5000,1.99,0.0,89.0,0.0000,0.000,0.000
162.6667,2.11,0.0,88.6,0.0000,0.000,0.000
162.8333,2.16,0.0,88.5,0.0000,0.000,0.000
163.0000,1.82,0.0,88.0,0.0000,0.000,0.000
163.1667,2.11,0.0,88.9,0.0000,0.000,0.000
163.3333,2.43,0.0,89.7,0.0000,0.000,0.000
163.5000,2.49,0.0,89.0,0.0000,0.000,0.000
163.6667,2.50,0.0,90.5,0.0000,0.000,0.000
163.8333,2.91,0.0,86.8,0.0000,0.000,0.000
164.0000,3.12,0.0,86.8,0.0000,0.000,0.000
164.1667,3.17,0.0,88.8,0.0000,0.000,0.000
164.3333,3.34,0.0,88.2,0.0000,0.000,0.000
164.5000,3.50,0.0,88.0,0.0000,0.000,0.000
164.6667,3.53,0.0,87.3,0.0000,0.000,0.000
164.8333,3.62,1.4,86.5,0.8046,0.034,0.027
165.0000,4.69,13.7,83.2,0.8609,0.307,0.264
165.1667,5.30,28.3,83.7,0.8786,0.631,0.554
165.3333,5.47,49.3,84.1,0.8929,1.076,0.961
165.5000,6.39,71.7,83.5,0.9016,1.562,1.408
165.6667,7.11,93.7,80.4,0.9053,2.002,1.813
165.8333,7.29,108.8,81.7,0.9099,2.305,2.097
166.0000,8.38,139.0,80.9,0.9156,2.931,2.684
166.1667,9.30,164.7,80.6,0.9165,3.463,3.174
166.3333,10.44,179.3,77.6,0.9181,3.755,3.447
166.5000,11.62,211.6,73.1,0.9171,4.459,4.090
166.6667,11.86,238.4,74.9,0.9235,4.944,4.566
166.8333,12.85,256.5,72.6,0.9172,5.314,4.874
167.0000,14.16,297.6,72.5,0.9216,6.213,5.726
167.1667,14.49,303.4,71.1,0.9250,6.296,5.824
167.3333,15.75,324.8,68.9,0.9219,6.672,6.151
167.5000,16.80,375.4,66.8,0.9211,7.771,7.158
167.6667,17.45,384.8,67.3,0.9248,7.917,7.321
167.8333,17.86,411.3,67.0,0.9251,8.525,7.886
168.0000,20.01,438.7,60.7,0.9223,8.924,8.231
